use,gen,Dishwasher,Furnace,Home office,test,Fridge,high_consum
19.17143333,7.928699999,0.0002505,5.840350001,2.351700002,1,1.075916667,0
27.67065,3.508933333,0.0003006,6.021700004,2.352200001,1,6.295516666,0
23.97451666,0.735600001,0.0003838,5.297933329,2.362216665,1,2.238616668,0
25.09831666,0.162433335,0.0004008,5.300916674,2.43875,1,4.632733338,0
56.38453333,0.20703333,0.0012002,8.226099996,8.182449999,1,4.3855,0
54.9834,0.209383334,0.0010176,5.207250002,29.49065,1,6.758566663,0
28.9841,0.209933334,0.0003173,5.224099998,4.440683337,1,3.181900003,0
28.82845,0.209316673,0.000334,5.251000002,2.610399999,1,7.243566672,0
39.82395,0.208166667,0.0003172,5.237950002,2.589816667,1,16.2322,0
33.51063334,0.20708333,0.0002004,5.246666665,2.594916669,1,8.384133336,0
30.42873333,0.205383333,0.0001002,5.290283332,2.599733332,1,3.010383328,0
25.64526667,0.187866672,0.0003674,5.255900001,2.595516667,1,4.924866669,0
20.32951667,0.121933366,0.000501,5.235783334,2.539083333,1,1.171649999,0
25.29268333,0.377849999,0.0005344,5.371866666,2.467166664,1,5.550650001,0
41.27533333,2.452916665,0.0005344,5.39903333,2.470416664,1,1.227666662,0
31.08088333,3.072216668,0.0001669,5.394799999,2.473166662,1,5.116216671,0
45.91496667,12.05071667,0.0011336,8.417766671,3.965783331,1,4.948866666,0
35.20786667,20.3626,0.0006173,6.532083336,4.147316668,1,3.3485,0
28.08666667,22.3186,0.0006171,6.803333332,4.300116667,1,5.371866668,0
16.96241667,24.4738,0.0004843,5.348383334,4.608816668,1,2.753833335,0
14.92683333,17.5116,0.0004174,5.873433335,5.067699996,1,4.193183334,0
15.68308333,11.7428,0.000501,5.813916663,4.814349998,1,3.519183336,0
30.93188333,5.403166664,0.0002672,5.310866666,6.923966669,1,3.19235,0
29.82191667,4.689416669,0.0003841,5.281399998,7.938050002,1,6.251033334,0
40.51375,2.567299998,0.0004342,5.345966665,6.841916671,1,7.691766665,0
180.9793,2.218883333,0.0007339,7.059499999,3.005550001,1,14.23723334,1
91.14885,1.514683336,0.0002839,5.286083327,2.403083331,1,10.01715,1
102.1375333,0.187116704,29.23923337,5.309999998,23.57711667,1,9.756633333,1
131.9594667,0.211016669,26.59078334,6.539049999,16.14721667,1,9.058583332,1
61.74528333,0.205416667,0.016116679,5.152616666,5.973066666,1,8.431233334,0
34.47938333,0.204516665,0.016050009,5.16368333,2.724166663,1,7.8663,0
32.51381667,0.205366667,0.015500008,5.183916665,2.538049999,1,5.354866668,0
24.73075,0.209599999,0.01611668,5.193483334,3.244866667,1,4.288933329,0
29.08368333,0.190033334,0.015600008,5.212099998,3.176233334,1,4.129333333,0
24.56701666,0.188150002,0.016150006,5.194600004,3.170283336,1,3.613966664,0
22.22293333,0.187033335,0.01611668,5.252016668,3.171466666,1,2.446066671,0
30.52395,0.185566665,0.015516676,5.167899997,3.156533334,1,4.244933332,0
21.32933333,0.143266667,0.016583334,5.167216663,3.106783337,1,2.278433334,0
59.24603334,1.099950002,0.002816933,6.277300006,3.081383329,1,5.755983332,0
29.39865,3.422316667,0.0007504,7.143150003,4.437783327,1,3.417633335,0
28.98201667,4.458150003,0.0003173,5.968116668,5.699350004,1,4.591266673,0
16.96468334,5.386100001,0.0004175,5.313816667,4.989816668,1,1.535800001,0
23.83806667,5.112633333,0.0003507,5.243266664,5.803600001,1,5.605616664,0
20.31203333,13.349,0.0003674,5.411800002,5.108133333,1,1.439416664,0
20.17745,15.48896667,0.0007841,7.525983335,3.078183332,1,5.958399999,0
16.90408333,13.00625,0.0003674,5.284716668,5.864666669,1,2.763283336,0
21.86498333,5.868433333,0.0002672,5.34168334,6.644966667,1,3.805899999,0
28.902,4.306683334,0.0004008,5.284933339,6.542466667,1,5.111333338,0
21.95375,1.602666667,0.0003006,5.158416665,6.2312,1,1.737750003,0
41.93498333,0.646133333,0.000334,5.198450002,2.434983337,1,5.923833337,0
22.53745,0.147716633,0.0003006,5.070349996,2.487633333,1,1.486849995,0
25.09403333,0.203616665,0.0003507,5.065233334,2.525183332,1,4.656466661,0
53.44371667,0.203233333,0.0011668,5.046433334,19.58275,1,5.671566665,0
47.364,0.196266671,0.0004505,5.085666663,19.39365,1,8.95035,0
37.29533333,0.18261667,0.0002171,5.083133327,4.833366666,1,8.731533333,0
31.49278333,0.182666668,0.0003674,5.087766663,2.536033331,1,7.048833334,0
20.44731667,0.183466664,0.0003841,5.086450002,2.535449999,1,0.309250004,0
34.02065,0.200733333,0.0002338,5.112650003,2.532833332,1,7.194350001,0
21.25035,0.203483333,0.0004676,5.288183336,2.531599998,1,1.714566664,0
24.9384,0.203200003,0.0005845,5.144400005,2.530316666,1,5.161833327,0
39.41366666,0.171866701,0.0002171,5.130799995,2.505499997,1,2.418100003,0
44.92766666,0.951616668,0.0004843,5.942649998,2.42605,1,5.551549998,0
38.72338333,4.245599998,0.0004509,5.686549998,2.424916667,1,1.727216666,0
47.6858,5.553983333,0.008500201,7.637016669,2.419683332,1,8.008716666,0
14.03303333,11.40573333,0.016249996,6.866083331,2.368833335,1,1.876866667,0
10.52093333,20.2311,0.016616667,5.368266674,2.363150003,1,4.984316669,0
15.74056666,23.59003333,16.08963333,5.365750006,2.367399999,1,2.800083334,0
27.77343334,24.70321667,26.51893333,5.410499997,2.372816663,1,3.714816664,0
35.54075,19.9642,26.39536666,5.4203,2.369433331,1,3.995899999,0
8.392216667,22.3948,0.016633333,5.308216667,2.365133331,1,2.634966664,0
7.555766668,18.65743333,0.017266663,5.347016663,2.363833331,1,5.011166668,0
13.63611667,13.199,0.016483335,5.227050002,2.367850001,1,1.710433336,0
21.38186666,6.283150003,0.016883328,5.224316665,2.356166666,1,6.202916666,0
24.3778,2.884133335,0.016350007,5.273400006,2.368149998,1,0.457466669,0
43.37361667,0.777816667,0.022266733,6.807266668,2.370133331,1,8.539216666,0
34.51318333,0.155383335,0.0003173,5.188133331,2.449633332,1,7.94245,0
55.71563333,0.187233335,0.0009012,5.14215,24.81191667,1,7.707849996,0
41.80918333,0.184066665,0.0003005,5.106850001,13.76045,1,6.827533332,0
31.0007,0.189199996,0.000501,5.125050002,4.788033333,1,6.647950003,0
43.81821667,0.207466664,0.0002338,5.172099999,2.540400001,1,16.34756667,0
37.10945,0.204983333,0.0002505,5.167483331,2.543466665,1,9.753016667,0
20.54571667,0.2049,0.0003006,5.190616662,2.544466661,1,1.618166669,0
22.37915,0.204149999,0.0004672,7.289816669,2.543433332,1,1.201783336,0
25.92935,0.203550001,0.0003173,5.619800001,2.536083334,1,5.614716665,0
20.20603333,0.134249966,0.0003841,5.26205,2.497999999,1,1.64746667,0
38.49585,0.160616664,0.0003674,5.167916666,2.440750003,1,4.536066666,0
54.14095,2.055166665,0.0007005,6.832049998,2.42778333,1,3.045700006,0
28.33448333,1.668183334,0.0005175,6.029200004,4.516966667,1,4.819900002,0
12.37668333,11.17553333,0.0004843,5.266116664,4.875683336,1,2.761816671,0
9.939850001,20.84978333,0.0007507,6.28115,4.119566666,1,3.206800003,0
9.150450001,22.51538334,0.0005002,6.391516664,2.361266668,1,4.349516667,0
7.421949997,25.18116666,0.0004843,5.235299999,2.362266667,1,1.22095,0
11.5836,19.36015,0.0002505,5.185450007,2.358450002,1,5.258800002,0
8.950766668,17.46146667,0.0004509,5.201266662,2.358300002,1,0.592449998,0
10.46788333,18.58248333,0.0001837,5.153083329,2.355866663,1,5.06865,0
12.38631666,14.82193333,0.0005344,5.28655,2.358699999,1,2.77285,0
22.46016667,8.683850003,0.0003006,5.233649997,4.297516667,1,3.330966667,0
34.48166667,3.797466667,0.0003674,5.363766667,4.894683332,1,4.717349998,0
23.90793333,0.750100005,0.0005344,5.181950003,4.77305,1,3.731199998,0
26.30681667,0.175066699,0.0003841,5.095333331,5.277349997,1,4.394316667,0
46.87598333,0.209599999,0.0006679,5.175616667,21.81396667,1,7.357049998,0
63.08396667,0.211883332,0.0008009,5.22985,20.06531666,1,13.67405,0
47.25666667,0.213433335,1.113417033,5.213866664,5.446283334,1,6.809633334,0
60.42538333,0.208516669,32.42916667,6.643283339,2.55315,1,0.282166668,1
54.4077,0.193566666,24.9296,6.180699996,2.544333334,1,5.965783336,1
20.3983,0.195933334,0.016400004,5.659633331,2.539249996,1,1.005016663,0
26.15708334,0.210799999,0.016016677,5.276066669,2.53085,1,6.164916667,0
18.88471667,0.204249997,0.01610001,5.221350002,2.532949999,1,0.313350001,0
28.31901667,0.126966665,0.015983339,5.159299997,2.496116669,1,5.626983337,0
25.6159,0.3152167,0.01593334,5.26948333,2.424449997,1,2.26901667,0
38.47183334,2.374100002,0.004783798,5.21641667,2.418649997,1,3.584683337,0
45.50263333,3.017166665,0.0007336,7.672733331,2.61375,1,5.482933333,0
24.2833,10.93253334,0.0004676,5.165450004,4.943666668,1,1.574900003,0
33.95171667,18.36253333,0.012833834,23.70878333,5.049033335,1,6.580166665,0
23.00363333,19.09575,0.0052507,12.8008,6.839683337,1,0.493849996,0
17.73755,13.34078334,0.0003507,5.16615,7.035383331,1,5.969516668,0
15.2598,16.74855,0.0009339,7.153383333,3.087833333,1,1.201483335,0
21.23815,11.64981667,0.0004008,5.121316663,3.297116663,1,7.305283332,0
17.99113333,8.220233336,0.0004342,5.148816666,4.87816667,1,1.03265,0
37.7896,4.004800001,0.0008338,5.208266666,16.70063333,1,6.25575,0
46.88701667,0.907633333,0.0015004,5.100500003,29.2577,1,1.465350002,0
39.94765,0.165933299,0.0008837,5.184866666,11.76413333,1,5.878733331,0
19.72268334,0.480400001,0.0004676,5.131999994,2.419949999,1,2.007166667,0
29.00598333,0.171733335,0.000334,5.291683331,2.49355,1,4.69803333,0
35.31731667,0.186216667,0.0003172,5.056966667,4.666966669,1,3.144533332,0
47.56343333,0.186766664,0.0008845,5.056583337,26.7919,1,3.500633333,0
36.07791667,0.182566665,0.0002171,5.037683332,4.372516667,1,4.47398333,0
22.06566667,0.183549998,0.0004342,5.949499999,2.513816667,1,1.676699997,0
26.43343333,0.183566665,0.0003006,5.481799999,2.625316667,1,5.597083335,0
27.41436667,0.199749998,0.0002171,5.091933334,2.728616663,1,1.097516668,0
24.88066667,0.203666665,0.0003006,5.137816665,2.727133331,1,4.68846667,0
22.74343333,0.203416664,0.0003507,5.116883331,2.728900002,1,3.266150002,0
21.44453333,0.143999933,0.0005177,5.162733333,2.691016666,1,2.448350004,0
26.13093333,0.991483331,0.0004175,5.285966671,2.619816669,1,5.279216665,0
37.50518333,2.480983335,0.0001837,5.254916666,2.623200001,1,0.827783339,0
33.31441667,2.472816666,0.000784,6.821199997,4.585983335,1,7.294250004,0
11.78175,10.70978333,0.0005678,5.366549999,4.786100001,1,0.982466665,0
7.592266666,21.65936667,0.0006177,5.349799999,3.157566665,1,4.532650002,0
31.6037,23.40975,0.0005678,5.443933332,2.405683336,1,2.941849997,0
18.38391667,23.50245,0.0013672,8.989433328,2.411733336,1,2.57601667,0
52.52703333,20.53845,38.73473334,5.481583333,3.07995,1,6.367766668,1
31.45676667,16.70711666,27.16328333,5.479799999,2.419616671,1,2.096983335,0
13.58021667,19.27598333,0.053399997,5.334899999,2.407100001,1,7.235766664,0
3.018249999,16.10556667,0.017416656,5.179350003,2.408916667,1,0.821133332,0
24.86015,8.946766668,0.01668333,5.14195,2.408383335,1,7.660433331,0
18.64323334,3.206833336,0.017183329,5.387516671,2.406633333,1,1.459783337,0
27.38956667,0.729599998,0.017399991,5.317866664,2.404983333,1,8.130433331,0
23.61041666,0.141483367,0.016116668,5.177466671,2.491133338,1,0.662849998,0
62.05666666,0.203500001,0.005067269,6.416399999,18.84185,1,8.273466669,0
31.72081667,0.203800002,0.000384,5.174899998,12.3104,1,1.185899999,0
31.13661667,0.203683332,0.0004342,6.085333331,2.743083337,1,8.331066669,0
19.98626667,0.202766666,0.0002672,5.450516664,2.744316666,1,0.541183335,0
32.76558333,0.203650001,0.0002004,5.111500005,2.737733333,1,8.098083332,0
25.40361667,0.183266669,0.0003006,5.092733336,2.739316665,1,0.969033338,0
29.04841667,0.181116667,0.0003173,5.157949999,2.734533332,1,8.305066668,0
19.1481,0.180316666,0.0003674,5.148433338,2.74,1,0.33298333,0
28.21426667,0.125450034,0.0005344,5.163766667,2.697683332,1,7.909383331,0
19.63901666,0.204900002,0.0005845,5.167999999,2.635033331,1,0.805866666,0
32.80473333,2.0149,0.0001503,5.109833333,2.613483334,1,8.0059,0
22.44995,1.852633333,0.0006179,5.108399999,2.615683331,1,0.555433335,0
37.1043,11.98433333,0.001067,8.190166669,2.610583333,1,8.243066663,0
34.27465,22.17321667,0.000734,6.423799997,2.618716668,1,1.758416665,0
24.44923333,24.6286,0.0003173,5.259916665,2.61336667,1,7.581149999,0
4.263133336,24.88996666,0.0004175,5.248766665,2.613166669,1,5.62781667,0
12.80165,23.42663334,0.0003173,5.210016667,2.621166665,1,5.075200001,0
86.23368333,23.55043333,0.0004843,5.347633334,2.611833333,1,9.167083329,1
41.95636667,17.84636667,0.009500299,19.18298334,2.617866665,1,8.357483335,0
47.71431667,14.49585,15.81540057,14.08306667,2.623533332,1,9.019866668,0
56.76531666,5.891816669,20.55965,5.273750001,2.62368333,1,8.767350002,0
84.25598333,2.775733338,10.9448841,6.967500006,2.617633332,1,9.096850001,0
49.0439,0.773133336,0.0003507,5.048766671,2.643083334,1,9.447766665,0
83.19761667,0.167516698,0.0003507,5.088516668,2.701900002,1,16.87655,1
89.29615,0.188516665,0.0005173,7.261500005,2.746183334,1,9.937816666,1
52.5118,0.196116671,0.0003006,5.681433332,2.735683332,1,9.910499998,0
42.8981,0.182650002,0.0002672,5.089000001,2.743683332,1,9.14186667,0
41.7787,0.182999996,0.0002004,5.093283335,2.7379,1,8.904983335,0
20.11473333,0.184366667,0.0002004,5.094916666,2.73943333,1,0.313549996,0
34.6501,0.183599998,0.0003173,5.11981667,2.739900001,1,7.79305,0
22.27846667,0.191566666,0.0002672,5.12696667,2.739899999,1,2.905266671,0
24.80681667,0.202399998,0.0003172,5.157649999,2.736883333,1,4.959116667,0
24.66135,0.142099932,0.0003841,5.128933331,2.695933333,1,5.100699999,0
21.44698333,0.217199999,0.0003173,5.10806667,2.628516664,1,3.011699996,0
31.71568334,2.020000004,0.0003507,4.99001667,2.603283331,1,7.45191667,0
55.17026666,1.831749996,0.0002839,5.022133334,2.610199998,1,14.153,0
86.2618,11.45443334,0.0009171,8.107066663,2.607516668,1,7.328866667,1
88.83688333,21.34445,0.0074005,15.44931667,2.611633333,1,0.977733332,1
91.66811667,23.80553333,0.0010176,6.453583334,2.601766662,1,6.195750001,1
70.37245,24.6822,30.3326335,8.625533332,2.616116665,1,1.044616669,1
46.94656666,23.71941667,34.56986667,5.324366662,4.219783329,1,7.259683331,1
12.53028333,22.52431667,0.051633334,5.768200001,2.401100001,1,0.4696,0
23.17301666,19.73613333,0.016749992,6.516833331,2.397966671,1,7.822483335,0
16.65093333,15.53106666,0.016300006,5.257399999,2.404399996,1,0.303299999,0
20.94473333,7.849683335,0.017299994,5.572333336,2.493533335,1,6.870666669,0
41.62753334,3.489800001,0.019083466,17.96788334,2.564366666,1,1.311916667,0
45.32083333,0.85703333,0.000551,5.149733334,4.574266669,1,7.32745,0
44.11621667,0.154750001,0.0009004,5.09898333,18.94896666,1,0.7974,0
51.35813334,0.183983332,0.0008011,5.068366665,27.61278333,1,6.178166668,0
40.77811667,0.186616667,0.0004508,5.125100002,10.73088333,1,1.51345,0
29.37496667,0.18635,0.0005678,6.514799999,2.555116664,1,5.77183333,0
43.0582,0.187783332,8.35E-05,5.146366663,2.553016667,1,1.486683328,0
26.87715,0.198583333,0.0005844,5.141149997,2.539033332,1,5.345233335,0
26.52193334,0.20706667,0.0002338,5.146749998,2.535200001,1,1.890233331,0
25.57683333,0.205183337,0.0004175,5.1234,2.52991667,1,4.602700003,0
21.95036666,0.205416665,0.0004843,5.164716664,2.531216665,1,2.504016671,0
23.17823334,0.204066669,0.0004008,5.095299999,2.525183333,1,3.808483332,0
26.49411667,0.126683334,0.0004175,5.0966,2.469083334,1,3.268099999,0
76.78916667,1.115516672,0.0002672,5.076633333,2.469550004,1,8.866966665,1
44.43216666,3.280466666,0.0010672,7.150283326,6.788666666,1,5.596433338,0
26.18996667,4.105433334,0.0006337,7.071149998,4.776216663,1,2.828633339,0
18.96601667,9.215249998,0.0002338,5.334166666,2.36285,1,3.198783335,0
8.717333334,16.4519,0.0005344,5.275516671,2.367933333,1,4.735733337,0
10.5939,14.3092,0.0002672,5.345999999,2.366233331,1,0.695616669,0
6.669600001,19.63838333,0.0006011,6.099116668,2.363416667,1,5.354550001,0
7.620266665,18.91025,0.0002338,5.575000002,2.365883331,1,1.746816664,0
8.292183335,17.35001667,0.0004342,5.247466666,2.361233334,1,4.150983337,0
15.14445,13.76833333,0.0003173,5.258133333,2.364950002,1,3.411116671,0
19.09165,8.359116668,0.0005177,5.33485,2.858516668,1,2.768516667,0
37.60528333,3.744450002,0.0004008,5.295149994,4.975466667,1,5.422766667,0
29.53653333,0.692866667,0.0002672,5.224816666,6.649499998,1,4.061866665,0
34.66188334,0.149283332,0.000334,5.152033336,7.237883334,1,3.930400002,0
28.79731666,0.191616665,0.0002505,5.117533332,7.972466666,1,3.347666669,0
56.74906667,0.192549997,0.0007514,5.12125,20.61176667,1,5.013099999,0
46.90575,0.21,0.0004508,5.109733338,18.60026667,1,2.877250003,0
53.71815,0.208166665,0.0003671,6.662683337,3.490750001,1,5.063333336,0
23.5687,0.207799996,0.0002338,5.120499998,2.526850002,1,2.286599996,0
25.58965,0.2079,0.0002338,5.159383337,2.524566661,1,5.52323333,0
21.4033,0.206699997,0.0002171,5.167650002,2.523983332,1,1.450183337,0
27.19108333,0.211533333,0.0002171,5.148766663,2.522250002,1,6.153116671,0
22.7038,0.147749931,0.0002338,5.217083334,2.486683334,1,0.404316674,0
34.92688333,0.254333335,0.0002839,5.283999997,2.40836666,1,6.00215,0
61.47356667,1.89368333,0.002867069,5.535933327,2.840283334,1,5.319349998,0
46.41761667,2.060166665,0.014933343,7.855633337,4.929116671,1,7.185500001,0
28.48241667,10.7422,0.016849996,5.233933336,4.807316668,1,14.56358333,0
18.68481667,19.17568333,0.851083339,5.210300002,4.964816667,1,8.658366665,0
41.04216667,21.92326667,31.0872,8.001616667,4.665750001,1,2.322583331,0
33.46673333,23.78385,22.55608333,5.906499998,6.062283332,1,5.761416668,0
4.984816665,21.91405,0.027083341,5.25595,6.759133334,1,1.030849999,0
21.50896667,16.11418333,0.029799996,5.269216664,6.633783334,1,6.722199998,0
6.809666695,18.4544,0.030800004,5.300116671,6.711216666,1,0.938516665,0
22.79346667,14.90903333,0.029899998,5.370749999,6.073216664,1,5.873949998,0
72.91958333,7.66985,0.031399997,5.188633333,2.396166664,1,2.647900001,0
61.02186667,2.644733333,0.030366673,5.199399999,2.400699998,1,4.802733333,0
445.8040333,1.358383333,0.040099997,46.02206667,2.277516668,1,7.023566663,1
429.4775667,0.143900036,0.008183503,41.44586666,6.649583336,1,9.144383334,1
413.0038667,0.178233332,0.017650006,46.93323333,26.85253333,1,6.847266666,1
165.72725,0.183099998,0.002517235,21.27688333,5.379549999,1,1.457583341,1
159.1991833,0.18203333,0.002800002,22.85888333,2.481066668,1,8.684900001,1
96.5073,0.19875,0.001566901,13.68703334,2.5017,1,11.20151667,1
61.8782,0.206350002,0.000750234,8.311433334,2.51095,1,10.27111667,1
77.45405,0.2053,0.001317101,11.95165,2.51655,1,3.79405,1
51.2319,0.200883335,0.000600301,7.621666666,2.517449999,1,4.087516672,1
27.11983333,0.18275,0.000450467,6.501400001,2.518999999,1,2.870183331,0
57.42396666,0.142983333,0.000850401,9.151299998,2.474666668,1,5.678300001,1
18.85108334,0.46525,0.0003841,5.479183329,2.403749997,1,0.838783334,0
51.46361667,3.4944,0.003700503,5.998566668,2.952916664,1,8.896433334,0
40.42175,5.133450001,0.015716662,7.932549995,5.106416665,1,5.235333334,0
23.70391667,9.2522,1.282066667,5.132983333,4.617550004,1,4.205250002,0
49.01598333,10.172,34.92816666,6.584799998,2.371683338,1,2.4829,1
42.5887,12.61776667,24.80473333,5.290516669,2.364033331,1,6.189450003,0
12.00673333,8.037950002,0.016816659,5.191,2.36005,1,1.060149997,0
22.72593333,8.122233331,0.01605001,5.084116665,2.354299996,1,5.371516665,0
14.09816667,10.12228333,0.016949988,5.160533335,2.356616669,1,3.765016669,0
27.25376667,1.25011667,0.015816676,5.027333328,2.383333335,1,2.504533337,0
21.75538334,5.204850001,0.016683328,5.756566671,2.353066667,1,5.860933336,0
20.50133333,7.508616668,0.012683538,5.791550002,2.362616666,1,2.618,0
65.82858333,2.211450003,0.0003674,5.218683334,2.365850004,1,3.705416666,0
57.18403334,0.247733331,0.0002505,5.218266665,2.40275,1,5.524883338,0
46.7065,0.168950032,0.0002505,5.032283332,2.463249999,1,1.269833335,0
53.13096667,0.189783333,0.0001837,4.953233336,2.474283334,1,5.483900002,0
263.9957667,0.205349999,0.004033405,28.58726667,2.409533335,1,4.182266667,1
156.8219333,0.204683337,0.002617134,20.29465,4.374333333,1,7.520283331,1
92.16756667,0.20383333,0.0012337,12.32201667,4.926833332,1,0.820399997,1
86.98216667,0.204983332,0.001566935,13.17948333,4.425716662,1,6.382099996,1
56.98613334,0.206283337,0.000800367,8.890083331,4.407850001,1,2.707733331,1
55.3407,0.207233335,0.000850468,8.951799998,4.428800002,1,3.98358333,1
57.58711667,0.201750002,0.000733967,9.813816668,4.322333334,1,5.026466667,1
53.47045,0.143566632,0.000917001,9.897750002,4.408516665,1,1.44663333,1
68.90811667,0.553733331,0.001000433,9.164466674,4.352583328,1,6.602833335,1
44.00246667,1.833350002,0.0002505,5.067150003,4.39885,1,3.342216666,0
158.8896833,2.0301,0.011816197,25.55603333,5.042733332,1,4.826550003,1
204.2079667,4.7151,0.017416759,34.272,4.910099998,1,3.906549999,1
71.75471667,14.69801666,0.005633769,14.27476666,4.786666667,1,2.860116666,1
14.15321667,12.62356666,0.0004175,5.072700001,4.794450002,1,5.532183332,0
35.15036667,12.36043334,1.560766699,6.984983333,3.837966667,1,1.964100003,0
38.1937,15.74358333,26.41216667,5.277966663,4.022149999,1,5.1146,0
44.30271667,12.75421667,21.74728334,6.455783334,2.355416666,1,7.156733335,0
27.05446667,10.33821667,0.004133833,5.327116659,2.340549997,1,8.947350002,0
24.5255,2.855783332,0.0002338,5.086733331,2.341166666,1,4.372716669,0
23.90151667,1.620933337,0.0003173,5.168466668,2.343816669,1,3.726866669,0
29.15725,0.648416667,0.0003841,4.996999999,2.366900002,1,8.251583335,0
23.48236667,0.259499999,0.0003173,4.945450003,2.389900002,1,1.028800003,0
29.20385,0.203533331,0.0002338,4.979683331,2.450766671,1,8.48735,0
25.23385,0.205166671,0.000167,4.968283337,2.468183336,1,1.593900004,0
28.2178,0.206616666,0.0002338,5.017266668,2.470433337,1,8.332983336,0
29.84531666,0.208500001,0.000167,5.024633336,2.473100002,1,1.989350001,0
32.52911667,0.210300002,0.0002004,5.060066664,2.468083336,1,7.956916667,0
32.18041667,0.186533335,0.0002338,5.062799998,2.474349995,1,4.026483337,0
29.07938333,0.183500001,0.0002505,5.410083331,2.469300002,1,5.726900002,0
39.17463333,0.178516668,0.0002171,5.991383337,2.465750004,1,8.534616667,0
41.35946667,0.179566666,0.0002004,5.116483334,2.459299997,1,15.98491667,0
38.06126667,0.184116665,0.000167,5.092866665,2.461033333,1,9.07626667,0
22.58211667,0.122266669,0.0003674,5.281316665,2.425783335,1,1.050033333,0
33.38973333,0.466616667,0.0003006,5.153033333,2.384816665,1,7.656299998,0
24.36793333,1.659349999,0.0003173,5.115083333,2.349066669,1,2.645366664,0
45.03526667,2.529850002,0.0003507,5.115516673,2.34573333,1,7.346600001,0
39.01626667,3.314133335,0.0002004,5.136666667,2.346666669,1,2.092300002,0
41.8703,3.812500001,0.0006342,7.552266664,2.34425,1,3.542183334,0
21.21345,3.756983335,0.0003674,5.343533334,2.345799999,1,5.152850002,0
25.92515,3.958900003,0.0003841,5.240366668,2.350766666,1,1.897466668,0
29.27698333,3.079916669,0.0003507,5.301466667,2.348933331,1,7.096949999,0
17.46941667,1.376616664,0.0003674,5.236650005,2.354566664,1,0.835433332,0
36.92641667,0.725100001,0.0001837,5.151183332,2.369533334,1,8.312516664,0
26.6582,0.50835,0.0004509,5.094766663,2.385583333,1,2.079516667,0
41.11155,0.288700035,0.0005003,6.350866667,2.391550003,1,6.489183333,0
34.5004,0.187766668,0.0003006,5.073050006,2.452216665,1,3.618983335,0
64.47286666,0.206033334,0.0002839,5.029449994,15.71741666,1,8.783666668,0
67.74815,0.204516666,0.0006513,5.056483337,27.21473334,1,14.23118333,0
78.68946667,0.182933332,0.0007681,5.270099999,27.64491667,1,7.666633333,0
73.58198333,0.18223333,0.0006847,5.082483335,25.84543333,1,1.661083334,1
36.42188334,0.188333334,0.0002672,5.149416671,2.469066666,1,8.075549999,0
29.25073333,0.208899999,0.0002171,6.052983337,2.474900003,1,0.912499998,0
31.13048334,0.20525,0.0002004,5.454083335,2.469649999,1,7.362350007,0
23.79436667,0.210866671,0.0002338,5.155433337,2.470433335,1,1.812050003,0
28.9545,0.193966666,0.0002004,5.143083329,2.471366667,1,5.898133332,0
32.75798334,0.14015,0.0001837,5.134533337,2.453366665,1,3.851833329,0
24.08453334,0.429000004,0.0003674,5.188299999,2.399216667,1,2.353850006,0
24.33565,1.645583331,0.0004509,5.14443333,2.350533334,1,4.634666662,0
50.38496667,3.825850001,0.0002004,5.149999998,2.349599999,1,3.815616662,0
43.85853333,5.620166668,0.0007509,8.020133334,2.342099999,1,2.053866669,0
48.94873333,7.577583336,0.0004175,5.344183332,2.341466668,1,6.411966665,1
38.1942,5.882500001,0.000751,8.018949997,2.343283332,1,0.461683333,0
20.77138334,14.79985,0.000334,5.270433334,2.346183335,1,4.959166666,0
13.91628333,12.18723333,0.0003841,5.316366663,2.348583335,1,3.597716669,0
10.90971667,11.48901666,0.0004509,5.297366668,2.348583334,1,1.441483337,0
18.4104,9.086616663,0.0003507,5.288966666,2.345183334,1,4.731666663,0
14.40328334,6.836283331,0.0004843,5.257433334,2.343099998,1,2.885266668,0
23.80025,1.393300002,0.0002839,5.070683331,2.358450001,1,2.072166667,0
25.77455,0.673016669,0.0003173,5.174183335,2.373400001,1,4.6753,0
26.76758333,0.311149997,0.0003173,5.298083335,2.406200002,1,2.83873333,0
47.04565,0.185400001,0.0005507,5.055550001,13.38523333,1,3.636299995,0
44.05936667,0.18285,0.0005844,5.154533337,22.37811666,1,4.827700006,0
40.95131667,0.180250001,0.0006005,7.831233333,8.164716665,1,1.105616666,0
26.32386667,0.183683332,0.0001837,5.322100005,2.537750001,1,5.473900003,0
24.6342,0.188783334,0.0002505,5.087916665,2.536000004,1,2.146299999,0
25.77635,0.208716667,0.0001837,5.055466664,2.53266667,1,3.473666664,0
24.31923333,0.203683335,0.0002004,5.056350001,2.529749999,1,4.59376667,0
19.83728333,0.203083328,0.0001837,5.028333329,2.530683335,1,0.912800002,0
30.57195,0.20345,0.0001837,5.061500004,2.529549999,1,5.042816668,0
20.02618333,0.150066664,0.0002672,5.056166671,2.492616668,1,2.357749995,0
20.76515,0.531766667,0.0004008,5.1011,2.42278333,1,2.965483334,0
24.92828333,2.767266668,0.0002171,5.0901,2.412400001,1,4.854349998,0
21.49781667,5.107633332,0.0003674,5.193066664,2.418933334,1,0.821433332,0
16.7954,9.125850002,0.000584,6.842650002,2.4146,1,4.701333333,0
35.90223333,11.6121,0.0007007,6.446266668,6.415383332,1,4.089433335,0
30.04948333,17.03356667,0.009383566,19.36873333,6.730416667,1,1.293483333,0
